1490984152230,0,-109,-85,11,-11,37,-37,-28,-71
1490984152230,0,78,24,60,-11,-18,119,21,-22
1490984152232,1,42,16,20,4,-33,122,11,11
1490984152232,1,26,2,12,27,-18,52,-17,23
1490984152233,2,76,21,-32,14,-28,80,0,27
1490984152233,2,-10,-18,-23,-4,-7,-55,-9,-4
1490984152278,3,-23,-23,-17,-16,3,-51,-11,-15
1490984152278,3,-37,13,-16,-12,-22,8,3,1
1490984152279,0,-14,7,-1,-6,1,-28,17,27
1490984152279,0,-52,-11,-10,5,8,-22,-12,-20
1490984152280,1,-50,4,-8,-5,-14,-23,13,10
1490984152280,1,45,-5,4,-7,15,-30,10,-6
1490984152281,2,4,2,-4,-8,-5,-12,0,5
1490984152281,2,21,-3,6,5,3,11,-10,13
1490984152327,3,-4,0,0,8,14,-54,-2,-5
1490984152327,3,-21,-8,-1,-3,5,21,24,-4
1490984152328,0,1,5,8,0,-1,-4,-9,-4
1490984152328,0,5,8,-14,-7,-25,34,6,0
1490984152330,1,-5,-6,-7,5,12,12,2,3
1490984152330,1,-16,-8,2,6,11,-34,10,-31
1490984152376,2,15,22,11,6,-12,15,0,6
1490984152376,2,0,-10,-7,0,14,-52,-7,13
1490984152377,3,-51,-2,11,-10,-9,24,-2,-20
1490984152377,3,51,-2,8,4,5,-14,-18,7
1490984152378,0,-27,3,2,-10,4,10,17,-21
1490984152378,0,61,0,-22,7,-7,37,-10,-4
1490984152379,2,38,-1,-4,5,-2,5,-26,-3
1490984152379,2,-3,0,-9,-10,-3,-11,33,9
1490984152424,3,75,1,4,13,5,-2,-15,6
1490984152424,3,-9,6,3,0,-6,9,-6,-21
1490984152428,0,-8,4,8,11,21,-4,-12,12
1490984152428,0,-63,-4,14,-3,-1,-17,14,11
1490984152429,3,-28,-9,17,8,7,-38,7,3
1490984152429,3,-28,-1,-11,-8,-8,-7,-36,-30
1490984152429,0,66,-1,3,0,-3,-1,4,24
1490984152429,0,26,1,-12,-4,0,18,-20,-23
1490984152473,1,-20,-1,-5,-18,-5,-14,11,-30
1490984152473,1,-45,-12,-11,4,0,28,-7,18
1490984152474,2,6,8,17,16,5,-9,-2,-8
1490984152474,2,-16,14,5,1,-3,-14,10,-7
1490984152475,0,37,28,-2,5,-2,63,28,55
1490984152475,0,-25,-34,-20,-34,-1,-47,-46,-15
1490984152478,1,-116,-21,-64,-5,-30,17,23,-44
1490984152478,1,101,22,26,-41,29,-51,12,24
1490984152522,2,92,15,19,28,-6,7,1,-18
1490984152522,2,-33,-5,40,25,10,13,-23,-11
1490984152523,3,93,34,24,23,8,24,-19,8
1490984152523,3,37,-10,-9,19,7,-4,28,77
1490984152524,0,-40,22,7,-23,-3,5,-6,-22
1490984152524,0,-10,3,16,30,11,-1,24,26
1490984152525,1,-74,-47,-12,14,-7,36,-20,-13
1490984152525,1,70,21,13,-12,-12,27,6,-44
1490984152570,2,19,-22,-32,-53,9,-76,-33,-13
1490984152570,2,-94,23,-13,10,0,34,63,43
1490984152572,3,79,-1,37,-5,-11,50,-25,15
1490984152572,3,21,4,-62,1,3,-27,5,-2
1490984152573,1,-99,12,-28,-7,10,12,37,-32
1490984152573,1,76,59,65,39,7,-3,-10,45
1490984152574,2,-75,-54,-23,7,7,-11,-23,-33
1490984152574,2,97,20,-19,8,-2,45,8,29
1490984152619,3,16,-4,20,-36,-9,-46,-9,26
1490984152619,3,-83,-36,-2,-6,-4,16,0,-60
1490984152620,0,-19,-30,-38,-13,-12,-18,-3,22
1490984152620,0,67,62,-34,-30,-6,27,-13,-23
1490984152621,2,127,-4,-40,-1,5,-12,-2,46
1490984152621,2,-47,10,14,-11,-5,-31,-7,-32
1490984152622,3,-16,-22,-23,-27,-1,17,-29,38
1490984152622,3,-63,-51,-9,5,-14,13,-12,12
1490984152668,0,-10,28,18,21,1,20,-3,-20
1490984152668,0,82,8,21,-22,-12,62,3,2
1490984152669,1,-42,-25,-43,25,13,-49,19,58
1490984152669,1,14,49,-3,-32,-11,-42,-10,-10
1490984152670,3,127,9,10,0,2,-1,10,27
1490984152670,3,-30,39,47,-33,-6,-4,-12,13
1490984152672,0,-96,-29,-57,1,13,-57,14,-43
1490984152672,0,-44,-62,-12,23,-20,44,16,20
1490984152717,1,58,94,26,-13,2,32,-47,-69
1490984152717,1,-68,-78,10,30,29,-69,-12,15
1490984152718,2,51,46,76,95,9,12,39,22
1490984152718,2,61,-47,-42,-101,-15,32,8,20
1490984152719,0,-92,13,105,19,-1,2,5,59
1490984152719,0,35,57,-62,36,13,-11,5,-34
1490984152720,1,-69,4,0,-103,-4,19,23,39
1490984152720,1,47,-47,13,-2,3,-15,-10,-22
1490984152766,2,32,15,16,69,10,65,-1,-31
1490984152766,2,-43,-25,-63,-28,0,-32,45,-1
1490984152767,3,98,70,74,62,2,39,-38,-6
1490984152767,3,-113,-117,-128,-87,-14,86,18,38
1490984152768,1,-85,42,8,55,-6,-31,-46,-67
1490984152768,1,56,-21,-17,111,16,52,43,8
1490984152769,2,-1,-27,36,-5,-3,33,-6,-21
1490984152769,2,18,15,-21,-59,1,63,23,107
1490984152814,3,42,-51,77,-68,-7,-78,0,-18
1490984152814,3,19,24,-102,20,-10,44,-12,-40
1490984152816,0,-44,-7,59,53,10,18,43,38
1490984152816,0,28,39,61,49,12,-35,-38,-58
1490984152817,2,-1,68,18,23,10,-98,-60,-61
1490984152817,2,-78,-66,45,106,9,-6,33,36
1490984152818,3,9,-41,78,-33,9,12,9,-25
1490984152818,3,62,93,-45,-79,-24,39,0,47
1490984152863,0,-48,-125,-95,-59,-23,-27,1,31
1490984152863,0,45,63,116,64,32,-25,-29,-34
1490984152864,1,-56,-11,-71,124,6,43,5,21
1490984152864,1,-56,-40,-86,-82,-35,-40,1,13
1490984152865,2,1,-77,-3,-24,0,-12,23,-3
1490984152865,2,-119,-108,87,66,23,4,-32,-31
1490984152866,3,127,-42,46,41,5,69,42,48
1490984152866,3,-45,7,-43,-74,-2,-46,-41,-26
1490984152912,0,-17,83,7,45,-2,57,-12,33
1490984152912,0,-53,69,-84,-25,-6,-39,-22,49
1490984152913,1,17,98,-6,-84,-4,-31,30,-68
1490984152913,1,66,-10,124,127,45,-3,-10,-1
1490984152915,3,-16,-94,-35,120,27,37,9,-21
1490984152915,3,-106,127,125,-26,18,-83,30,28
1490984152915,0,125,-116,-111,-63,-11,64,-61,-98
1490984152915,0,-108,-48,-33,15,-13,35,45,44
1490984152960,1,69,123,-66,-94,-7,-121,-23,14
1490984152960,1,58,21,57,56,14,26,-9,34
1490984152963,2,-90,-26,-41,21,2,21,64,7
1490984152963,2,109,-60,-17,30,-2,13,-33,-15
1490984152964,0,48,-17,61,-21,-19,-18,-6,22
1490984152964,0,124,75,-49,-26,-15,10,-10,21
1490984152965,1,-85,-19,60,67,27,-9,16,-70
1490984152965,1,-108,-18,-97,-39,-7,17,-6,-51
1490984153058,2,-45,-16,43,-88,-15,-71,-27,-18
1490984153058,2,-12,84,11,-33,-24,-57,7,32
1490984153059,3,0,0,88,87,66,38,-10,-46
1490984153059,3,58,-10,-91,-31,-30,25,24,14
1490984153062,1,-90,30,-11,1,14,-9,-6,-50
1490984153062,1,89,-102,26,-11,2,-8,-4,75
1490984153063,2,-75,-12,-58,105,-15,-19,17,2
1490984153063,2,-39,-68,-96,-128,-40,-62,-29,-75
1490984153107,3,67,-3,40,77,-3,19,-28,31
1490984153107,3,2,13,2,93,18,-47,19,-76
1490984153108,0,39,65,-125,17,17,19,3,48
1490984153108,0,-61,25,107,-53,17,34,19,31
1490984153109,2,77,73,-40,-12,5,-34,14,11
1490984153109,2,-4,-30,30,112,50,17,-19,-92
1490984153110,3,47,29,-97,-125,-95,22,-27,22
1490984153110,3,34,-50,-66,17,20,-9,-22,-41
1490984153155,0,-9,46,127,55,28,6,26,54
1490984153155,0,-9,-10,-86,-15,-26,-15,25,1
1490984153157,1,83,30,87,127,-25,19,-26,-5
1490984153157,1,22,-45,77,-25,56,75,-47,48
1490984153158,0,89,66,-76,-73,-52,-86,-8,-5
1490984153158,0,-66,127,127,48,16,-93,-18,-96
1490984153159,1,-34,-87,-15,84,27,-117,-1,75
1490984153159,1,-102,0,-49,-32,4,-93,-26,-2
1490984153204,2,-20,22,-126,-93,20,-102,13,5
1490984153204,2,38,33,-124,-128,-65,-8,28,26
1490984153206,3,65,3,53,63,17,39,18,-47
1490984153206,3,-64,90,127,61,5,95,-8,75
1490984153207,1,-40,-3,64,44,21,63,-3,1
1490984153207,1,38,-34,-13,73,-51,2,36,-37
1490984153208,2,127,-40,-50,-16,-74,5,-55,-7
1490984153208,2,-126,14,-13,41,104,33,55,14
1490984153253,3,104,-26,26,11,2,44,-14,-10
1490984153253,3,-94,63,-92,48,6,17,26,0
1490984153254,0,4,-78,-62,-3,-38,-22,-16,-82
1490984153254,0,25,54,-57,-14,-1,-72,52,31
1490984153255,1,24,66,60,5,43,-87,-35,-2
1490984153255,1,-46,-82,-128,-71,-75,-52,-32,-23
1490984153256,2,-41,24,-42,-49,28,-19,-7,-15
1490984153256,2,20,-16,79,51,12,-3,-19,10
1490984153302,3,31,-23,-36,-127,-61,16,26,42
1490984153302,3,-21,-73,-47,36,9,47,-15,42
1490984153303,0,43,-20,-46,-37,-27,47,7,-13
1490984153303,0,-24,49,-32,85,19,40,19,-13
1490984153304,2,49,-21,125,-4,5,31,49,18
1490984153304,2,127,7,83,104,19,25,-33,45
1490984153305,3,-85,-40,25,-27,-32,-58,31,-8
1490984153305,3,-36,28,-115,-128,-12,-128,4,-63
1490984153351,0,75,77,127,127,4,-69,-3,35
1490984153351,0,2,-44,104,35,-13,25,-41,31
1490984153352,1,42,18,-128,59,-50,107,-28,20
1490984153352,1,-21,-32,100,-56,40,33,-8,2
1490984153353,3,17,-22,-128,-90,47,-76,-70,6
1490984153353,3,75,23,127,-109,-33,13,-1,10
1490984153355,0,-124,0,-73,-34,0,62,-7,-25
1490984153355,0,-39,-109,13,-128,-92,64,19,48
1490984153399,1,-96,23,-45,-54,-38,-43,-45,-62
1490984153399,1,-128,24,16,74,67,81,97,51
1490984153401,2,-46,32,127,118,-29,119,-46,6
1490984153401,2,81,-73,-125,-86,-38,79,12,-23
1490984153402,0,-63,-34,48,64,-21,-118,-69,-8
1490984153402,0,68,44,53,20,83,-128,40,-29
1490984153403,1,14,44,-48,10,-4,63,20,-9
1490984153403,1,-85,44,23,-62,100,94,83,-14
1490984153448,2,-2,-86,-128,-43,-81,127,10,66
1490984153448,2,-41,-64,91,18,-27,-51,-93,-79
1490984153449,3,78,-16,41,9,8,-124,127,-5
1490984153449,3,84,6,-22,16,-16,2,5,-4
1490984153450,1,27,-17,-45,-45,-128,112,4,53
1490984153450,1,-97,-12,69,127,-116,45,81,-19
1490984153452,2,25,11,13,-45,-114,-128,36,37
1490984153452,2,26,127,57,30,24,-110,-72,32
1490984153497,3,36,125,36,-29,79,-125,-58,-19
1490984153497,3,39,102,57,45,84,56,-79,13
1490984153498,0,26,85,30,82,-21,19,-88,26
1490984153498,0,24,36,-18,3,-24,-70,127,-53
1490984153499,2,52,-23,-30,9,114,123,34,-50
1490984153499,2,-18,-42,-84,65,98,-19,-65,51
1490984153500,3,96,-88,-77,-89,90,-107,34,-37
1490984153500,3,127,-35,-26,7,116,-128,-21,8
1490984153545,0,-66,-63,97,37,-44,-128,-2,9
1490984153545,0,-103,-74,-11,47,-62,-87,-15,-14
1490984153547,1,-128,-35,84,39,-57,-15,35,-13
1490984153547,1,-114,-45,-7,-6,-14,73,-128,13
1490984153548,3,59,13,5,28,71,123,94,19
1490984153548,3,-8,-21,31,-88,57,88,-18,-92
1490984153549,0,-86,23,54,26,-45,17,-121,-41
1490984153549,0,-128,-8,89,38,48,-38,-93,-87
1490984153594,1,-126,-26,3,-15,96,-64,56,39
1490984153594,1,99,-5,52,-14,-128,30,115,24
1490984153596,2,79,-96,91,25,-15,92,127,101
1490984153596,2,-46,-105,93,-61,-127,127,-89,20
1490984153597,3,-128,-112,106,73,39,-100,-128,-93
1490984153597,3,-128,-76,-102,4,-63,-128,27,-38
1490984153597,0,103,18,-110,1,1,-65,62,-6
1490984153597,0,127,74,-81,-15,-32,127,127,16
1490984153643,1,64,127,-28,-72,33,127,1,8
1490984153643,1,39,75,67,32,108,55,64,16
1490984153644,2,-12,16,-79,-12,118,-71,43,-29
1490984153644,2,4,-4,-86,61,38,-71,-110,-14
1490984153645,0,-59,2,124,3,-68,-63,-6,16
1490984153645,0,-99,-1,90,17,-81,-33,35,-36
1490984153646,1,-128,-69,18,127,-128,-91,76,17
1490984153646,1,-16,32,60,101,-75,-107,7,-2
1490984153692,2,-68,-41,78,-13,29,-39,-100,102
1490984153692,2,-63,-52,-37,-2,59,56,33,-4
1490984153693,3,-7,-86,15,26,-40,127,-34,-54
1490984153693,3,-7,-68,-48,23,-7,-22,11,-30
1490984153695,1,108,127,-99,-102,-18,-14,6,-32
1490984153695,1,17,59,-106,-80,-9,49,37,55
1490984153696,2,-77,114,78,-20,23,100,0,10
1490984153696,2,-48,-19,99,77,21,-26,66,28
1490984153740,3,-14,-76,-13,2,32,-49,11,107
1490984153740,3,40,-2,-102,68,22,-27,-56,79
1490984153742,0,98,82,-128,98,48,-62,20,-63
1490984153742,0,106,115,-84,-28,24,127,40,-85
1490984153743,2,85,58,-94,-104,1,80,127,111
1490984153743,2,-25,112,-128,-127,32,99,-74,-4
1490984153744,3,49,127,-128,-121,107,-65,44,-65
1490984153744,3,10,85,-64,-128,45,2,-128,95
1490984153789,0,-19,-72,45,125,-50,47,107,27
1490984153789,0,-58,6,79,-63,-42,65,-70,-71
