1491089090736,0,-112,-112,-111,-104,-111,36,-79,-29
1491089090736,0,31,18,65,111,42,-112,-44,17
1491089090737,1,77,37,101,114,57,-114,50,-9
1491089090737,1,59,51,120,122,51,-117,23,-3
1491089090738,2,63,47,105,103,51,-90,52,-15
1491089090738,2,5,8,11,3,-12,-10,14,-12
1491089090772,3,-14,-13,-32,-42,-22,28,-4,-11
1491089090772,3,-11,-13,-24,-37,-9,14,-43,-18
1491089090772,0,-3,11,-14,-14,15,33,-55,4
1491089090772,0,2,2,-34,-56,-22,30,-15,9
1491089090773,1,-37,-28,-26,-22,-6,29,55,-12
1491089090773,1,-9,-6,-36,-50,-21,52,29,15
1491089090774,2,38,5,-16,-13,7,27,-49,12
1491089090774,2,8,9,-13,-24,4,13,75,2
1491089090809,3,-7,0,-11,-29,-3,33,-44,-1
1491089090809,3,-1,-3,-20,-15,-22,43,19,5
1491089090810,0,8,-8,-20,-34,-10,-2,-20,-1
1491089090810,0,-14,-4,5,3,6,8,47,-8
1491089090814,1,14,1,-14,-7,-11,1,-22,7
1491089090814,1,-33,-20,-13,-4,1,0,-28,-10
1491089090847,2,31,28,28,41,24,-9,54,15
1491089090847,2,-25,-14,-12,-17,-17,18,-42,-7
1491089090848,3,6,-13,-7,5,-6,-3,18,-1
1491089090848,3,4,-1,-5,-1,-4,-3,26,10
1491089090848,0,-9,10,16,19,15,-22,9,-3
1491089090848,0,-20,-12,-4,-3,-5,-15,-18,-6
1491089090849,1,-13,1,-2,-6,-4,-13,-16,8
1491089090849,1,9,-6,-1,-1,-3,-21,11,-1
1491089090922,2,-10,5,5,10,12,1,13,-7
1491089090922,2,-18,-13,-15,-20,-17,-7,-8,-9
1491089090923,3,-13,12,0,-5,1,-11,-56,-3
1491089090923,3,42,4,-9,-13,-1,-5,13,7
1491089090923,0,12,-3,-12,-25,-11,12,1,0
1491089090923,0,-22,-22,-13,-24,6,32,-27,2
1491089090924,1,-14,-4,-2,-14,-4,5,43,-4
1491089090924,1,-15,-6,-1,10,-8,-10,-71,-8
1491089090959,2,8,15,13,14,9,-31,-10,4
1491089090959,2,46,20,8,6,4,-6,41,12
1491089090960,3,21,-2,-8,-5,-5,-8,5,8
1491089090960,3,-17,-11,1,22,8,7,-10,-15
1491089090961,0,19,13,19,26,3,-20,66,4
1491089090961,0,-26,-12,-2,3,-4,-4,-64,-25
1491089090962,2,-11,-7,2,10,-3,0,-20,-6
1491089090962,2,-26,6,10,33,10,-31,29,-6
1491089090997,3,-2,0,4,9,-9,-21,21,-3
1491089090997,3,19,-5,-5,-6,-1,6,52,6
1491089090998,0,-57,6,13,10,-6,-22,-68,-21
1491089090998,0,-2,-20,-16,-5,-1,-6,28,3
1491089090998,1,-2,-7,2,-3,5,1,-56,-9
1491089090998,1,-9,4,1,2,-7,14,60,4
1491089090999,2,22,-1,-2,-2,4,12,-2,6
1491089090999,2,-12,5,-1,-14,-4,3,-45,-7
1491089091035,3,25,14,0,12,-2,-8,-18,6
1491089091035,3,17,-7,-12,-15,0,12,14,0
1491089091036,0,-48,-23,-14,-26,-4,36,-25,-11
1491089091036,0,40,9,-1,-11,3,8,-3,11
1491089091036,1,-44,-2,-9,-22,1,9,-8,-11
1491089091036,1,15,-1,-4,-2,-7,11,-24,-3
1491089091037,2,13,-3,-6,-8,-10,2,30,4
1491089091037,2,-21,9,0,3,5,9,-3,-4
1491089091072,3,8,5,0,-10,-2,-1,17,0
1491089091072,3,-7,1,-1,5,9,-10,-57,0
1491089091073,0,-4,-3,-2,11,5,-2,37,-3
1491089091073,0,-6,-5,1,-9,-7,0,1,1
