1490139425281,-11,-10,-22,3,3,3,2,-10,-10,15,7,14,12,5,-12,1
1490139425284,0,7,17,3,-11,-5,-7,-11,3,28,30,-11,3,0,-3,5
1490139425286,-41,-8,16,4,-18,1,1,19,0,-22,-21,1,10,5,12,8
1490139425330,9,30,41,9,17,1,-7,-7,10,23,10,16,-24,-6,-2,-13
1490139425383,2,-27,-85,-26,-30,-11,-10,1,16,21,71,29,12,-1,-2,7
1490139425428,0,-22,27,42,11,1,4,0,23,-11,3,-5,-17,-12,-15,-6
1490139425477,-26,-45,-65,14,31,9,-2,-27,60,47,16,-77,-43,-12,-12,26
1490139425525,37,37,17,80,47,8,11,-27,6,38,56,33,-3,5,-5,0
1490139425573,-14,-39,-100,-108,-67,-29,-10,-20,-28,31,74,78,57,-1,-7,-14
1490139425575,-46,-69,-83,-17,-28,-46,-5,-10,28,0,-30,-9,1,-15,-9,-1
1490139425623,-31,-38,-3,78,108,11,-1,-31,96,48,75,30,7,23,4,47
1490139425672,60,15,38,64,58,17,5,16,-10,4,93,80,94,42,0,16
1490139425720,60,55,91,75,15,39,26,14,-25,-22,-26,21,76,23,14,-2
1490139425722,-9,42,95,118,127,20,8,26,27,48,-93,-128,-118,-26,-4,-1
1490139425769,-1,-7,-40,-103,-2,1,-6,-8,-22,-24,67,-40,10,-17,-17,-15
1490139425818,44,24,59,42,-34,4,4,3,7,9,-43,-105,-70,-18,5,16
1490139425867,-15,-82,14,40,8,40,-12,-22,15,34,-5,46,33,-14,-18,8
1490139425916,4,9,-13,25,-89,-76,15,1,24,49,127,127,127,61,13,6
1490139425964,-6,33,13,83,116,37,-12,-34,-2,-15,-82,-128,-128,-93,3,-1
1490139425965,-34,5,-19,-128,-95,-105,-9,-36,-1,-6,-18,-4,-111,-51,0,23
1490139426013,26,65,60,29,36,43,14,60,-31,-58,-105,-101,-123,-128,-39,-42
1490139426062,3,40,49,108,51,31,-15,-16,-2,-21,-38,-76,62,-3,-13,-2
1490139426111,-4,-21,-33,-64,-91,-57,-9,-31,2,11,16,72,73,48,43,-3
1490139426159,-13,-12,14,0,22,-43,-21,-10,1,-8,27,3,-9,32,6,-4
1490139426207,15,-20,-42,17,-23,-11,47,45,-17,-6,-19,-86,-78,-24,36,-15
1490139426208,-14,1,39,23,91,56,-17,-8,-2,14,8,6,-2,-28,-26,-2
1490139426257,5,27,5,-12,-47,-35,9,7,-9,-16,9,23,21,11,17,-14
1490139426305,-7,-31,25,79,55,24,0,-2,-13,4,-27,-41,-36,-2,5,-48
1490139426402,10,7,-22,-15,30,-7,-16,-16,9,-10,-8,-15,-14,-46,6,14
1490139426403,-3,17,21,20,-1,8,-1,4,4,-6,13,34,-21,-20,-15,13
1490139426405,2,-8,-1,23,3,-8,10,20,3,32,-23,-10,58,73,2,13
1490139426452,-11,-15,21,14,6,-27,-5,-4,8,9,-38,26,23,1,15,16
1490139426500,-8,-41,-99,-127,-56,-37,-7,4,-4,89,95,90,46,4,-1,8
1490139426549,-2,33,-19,-26,-57,-3,2,15,3,-12,2,45,53,24,14,11
1490139426598,-10,3,-66,31,-42,4,8,-16,2,11,-29,-52,1,-14,-5,-14
1490139426646,11,45,81,-128,63,37,19,-9,5,-5,15,127,54,53,4,-19
1490139426647,-6,-1,-24,-108,-7,-12,-4,-9,2,8,108,56,55,20,-1,13
1490139426696,-8,-62,-97,-51,-73,-13,-6,-22,-11,-35,-29,-36,-84,-88,-19,1
1490139426744,8,-20,-4,42,69,41,24,24,-13,-25,-102,-128,-117,-81,-28,-24
1490139426793,31,59,87,92,117,38,26,33,-7,-38,-20,15,41,35,21,13
1490139426841,-19,9,21,-94,-41,6,4,0,9,17,8,-14,-91,-92,-27,-25
1490139426843,-11,-22,-71,-49,-50,-24,-30,-28,-8,21,-37,32,47,16,4,5
1490139426890,7,2,9,-12,-18,11,-10,7,-19,3,69,-29,71,37,-18,-20
1490139426939,-4,19,2,101,3,-33,1,-24,28,-14,-22,-28,66,8,-7,-3
1490139426988,-5,4,100,84,41,1,-13,-26,-8,-18,4,116,122,44,23,3
1490139427037,-1,6,89,76,66,2,-2,18,6,-23,-128,-128,-113,-53,-21,-31
1490139427085,13,-29,-58,-63,6,-7,-12,-4,-4,34,17,60,-32,-6,16,17
1490139427086,-3,-9,-50,-4,-53,11,11,13,15,5,122,-20,8,5,-4,2
1490139427134,29,4,-4,52,31,5,-11,-4,-18,-33,-51,10,0,4,5,17
1490139427183,-3,20,84,68,57,13,14,-2,-9,7,0,72,123,30,14,0
1490139427232,-8,-64,77,19,-17,-5,0,-1,32,90,109,41,29,16,18,37
1490139427280,0,33,81,-23,-43,-14,6,-18,-10,17,-16,-114,-29,-10,-14,14
1490139427328,-10,21,72,54,46,14,-2,-4,-13,-7,-13,1,-46,7,14,-16
1490139427330,-19,-36,32,31,-18,-4,-12,-20,-17,-21,23,77,66,8,11,-11
1490139427378,-13,98,-55,14,48,-7,9,-12,-10,-41,-70,-15,28,2,-24,-12
1490139427427,1,-32,-98,17,28,11,20,12,41,29,-16,38,17,1,18,8
1490139427475,3,-14,31,68,17,8,-12,-41,-13,36,22,-60,5,18,25,26
1490139427523,-41,31,14,-18,-25,-16,-10,9,6,-30,-88,-47,-26,-11,5,0
1490139427525,-7,6,-86,-123,-63,-47,-10,11,2,-6,123,45,16,-9,-3,-4
1490139427573,-14,42,4,43,-77,-41,2,15,-11,-29,-86,-116,-12,-22,11,0
1490139427622,-18,-62,-83,29,-21,4,9,-7,17,34,108,0,-42,-25,-10,-24
1490139427670,3,-32,77,-6,-34,-62,-31,-55,-32,-72,-128,5,-5,-22,-10,-30
1490139427719,37,26,-118,-11,3,14,-3,58,-15,-30,62,25,80,19,19,1
1490139427767,4,35,51,114,127,57,22,9,-3,-23,-49,-48,-48,-16,-2,-3
1490139427769,-8,-22,-67,-128,-105,-41,5,-28,16,42,113,127,127,60,19,28
1490139427817,-1,1,25,49,-20,0,-5,-5,4,10,20,9,49,7,0,17
1490139427865,7,44,86,104,127,92,27,-7,-2,-31,-87,-128,-125,19,6,-7
1490139427914,-8,-6,-11,-34,-56,-29,-4,-8,-15,-13,-10,-39,118,24,14,-14
1490139427963,-12,-50,-128,-128,-116,-65,6,3,1,23,46,111,79,-7,-15,-4
