1491693931210,0,-40,-50,-47,-66,-62,-21,-30,-32
1491693931210,0,0,8,-2,29,10,-11,0,-1
1491693931212,1,-3,-1,-4,14,4,-8,-1,-1
1491693931212,1,10,6,11,18,9,4,4,11
1491693931213,2,10,14,12,11,10,4,12,8
1491693931213,2,-8,-6,0,-13,-11,0,-1,-3
1491693931241,3,-8,-7,-9,-12,-13,-6,-12,-8
1491693931241,3,-8,-3,-7,-13,-8,-7,-10,-12
1491693931242,0,9,5,6,11,9,4,-9,6
1491693931242,0,-4,-13,-6,-6,-4,-2,8,-3
1491693931243,1,5,7,8,6,9,2,6,2
1491693931243,1,-3,-6,-5,-7,-5,-2,-1,-3
1491693931274,2,4,8,6,9,8,3,2,4
1491693931274,2,6,6,4,2,3,5,3,4
1491693931275,3,-4,-10,-2,-6,-5,-1,0,-5
1491693931275,3,-4,-2,-4,-1,-4,-6,-16,-4
1491693931276,0,4,-4,0,4,4,-2,25,6
1491693931276,0,0,-1,0,-5,-1,-3,-4,-4
1491693931306,1,-5,-6,-5,-5,-2,-3,-5,-9
1491693931306,1,-1,2,-3,-1,-2,-3,-1,-2
1491693931307,2,8,2,6,11,8,3,0,4
1491693931307,2,-9,12,2,-4,-4,2,0,-2
1491693931308,3,-1,0,0,-1,-1,0,1,3
1491693931308,3,-1,-1,0,2,-2,2,4,2
1491693931339,0,0,14,1,3,3,0,-3,4
1491693931339,0,-1,-10,-6,-4,-3,-4,-1,-5
1491693931340,1,-9,-11,-5,-3,-3,-3,-9,-3
1491693931340,1,-2,4,0,-6,-3,-3,6,-1
1491693931341,2,-2,-1,0,1,0,-3,-5,-3
1491693931341,2,-7,-8,-2,-2,-4,-3,-8,3
1491693931370,3,3,-1,1,0,-1,2,6,2
1491693931370,3,0,2,-2,-2,0,0,-1,0
1491693931372,0,3,-6,2,3,1,-1,-1,-2
1491693931372,0,1,2,-2,-2,-2,-2,10,2
1491693931373,1,1,-3,2,-3,1,-1,0,2
1491693931373,1,-7,-12,-4,-1,-1,2,-1,-1
1491693931374,2,-10,-2,-1,-2,0,0,-4,-9
1491693931374,2,3,7,2,-2,-4,-1,-6,-1
1491693931403,3,-1,5,-3,-4,-3,0,1,-2
1491693931403,3,2,-13,0,1,-1,-4,-6,1
1491693931404,0,-9,-8,-1,0,-1,-4,6,0
1491693931404,0,3,-6,-1,-4,1,-2,-6,-1
1491693931406,1,-3,14,0,-1,1,0,4,2
1491693931406,1,-1,-2,-1,-2,-3,0,-7,-2
1491693931436,2,10,-8,3,0,-3,0,-2,1
1491693931436,2,1,3,1,2,0,-2,-4,-1
1491693931437,3,-7,-13,-2,0,0,-4,-11,-8
1491693931437,3,-1,3,-3,-1,0,0,5,-2
1491693931438,0,10,15,-1,3,2,0,-2,3
1491693931438,0,-2,-13,-7,-3,0,2,4,2
1491693931468,1,9,0,0,-1,-1,-2,-6,-1
1491693931468,1,1,12,2,4,2,-1,0,-1
1491693931471,2,-3,1,-3,-2,-1,1,0,-2
1491693931471,2,3,5,-2,0,0,-1,-7,-3
1491693931472,3,-2,-8,-2,1,-3,-2,0,-2
1491693931472,3,-1,-4,0,0,-3,-2,-14,0
1491693931566,0,-7,-2,1,0,0,-3,-4,3
1491693931566,0,-14,-23,2,0,0,0,-2,-15
1491693931567,1,10,20,7,1,-3,-1,5,5
1491693931567,1,0,6,-1,1,1,-2,-10,0
1491693931569,2,-2,0,-5,-1,-1,-2,0,2
1491693931569,2,-12,-3,-2,0,1,1,-4,-4
1491693931569,3,-10,12,-1,-5,-3,-4,-4,-6
1491693931569,3,-5,-9,-5,-3,-2,-1,13,-3
1491693931598,0,5,2,-2,-1,-3,-1,1,-1
1491693931598,0,7,2,-4,0,-3,-2,-2,5
1491693931600,1,5,4,0,0,0,-1,-3,1
1491693931600,1,-10,-13,-7,-2,-7,-4,2,7
1491693931601,2,-4,-2,1,-3,1,1,-1,-4
1491693931601,2,0,11,0,-2,1,-2,2,-3
1491693931602,2,8,-4,-2,-1,-2,-4,2,-3
1491693931602,2,-3,22,8,5,1,-4,-3,-2
1491693931631,3,-14,-13,-6,-8,-1,1,-4,-8
1491693931631,3,-14,12,-2,-5,4,2,-2,-9
1491693931632,0,-7,-8,2,0,-3,0,2,1
1491693931632,0,22,16,3,1,-3,3,2,7
1491693931634,1,3,-11,-4,-2,-5,0,4,5
1491693931634,1,4,1,2,2,4,0,-1,-5
1491693931634,2,-5,-10,-7,-5,-2,-2,-2,0
1491693931634,2,21,6,3,4,2,2,6,10
1491693931664,3,3,-4,-3,1,-4,-3,-12,3
1491693931664,3,3,-1,1,4,2,2,2,-1
1491693931665,0,-15,0,-2,1,-2,-3,-3,-9
1491693931665,0,-4,-41,-6,-4,-3,-5,2,0
1491693931666,1,4,20,9,5,5,-4,-3,-2
1491693931666,1,12,-41,-5,-5,-8,-6,0,4
1491693931667,2,-4,12,3,2,3,-5,0,-6
1491693931667,2,-1,21,-2,1,1,1,-3,4
1491693931695,3,18,-5,-3,2,-5,-4,-4,-1
1491693931695,3,-12,9,9,6,4,4,-2,-5
