1490138081634,-73,-3,-50,-2,89,-4,29,-48,59,-22,-42,30,-10,10,15,-3
1490138081683,-30,22,1,35,-73,-10,-1,-44,42,87,-30,-123,-72,-9,-14,40
1490138081684,1,-26,-12,-111,-128,-8,16,-11,-24,-24,-7,-66,-70,-67,-22,15
1490138081732,50,74,83,17,30,-4,-14,29,-72,19,23,25,26,40,34,-46
1490138081781,32,33,-31,113,82,22,0,21,-43,-84,-57,-78,-70,-99,-23,-69
1490138081878,-29,79,49,127,127,54,18,-41,32,-104,-66,-65,-77,-14,38,73
1490138081879,-46,-119,-128,-113,-70,-37,-17,-43,-64,12,-78,79,-5,-81,-38,-49
1490138081926,-4,44,127,-85,-60,-46,-25,57,-101,-117,11,13,-56,21,-5,-24
1490138081928,84,48,71,47,9,36,32,56,-53,30,-29,86,127,-4,3,11
1490138081976,33,23,-103,75,83,5,30,27,-70,-10,-60,-9,-64,19,-6,26
1490138082024,14,-89,-66,-97,-128,-32,7,-14,0,21,-33,-33,-71,-72,-26,-13
1490138082073,-12,-92,-90,-18,-16,-44,-23,-1,-44,-18,-93,-84,-128,-11,-50,-42
1490138082121,2,-31,-26,-5,-9,-75,-33,-49,-12,-15,100,-76,-54,61,17,-22
1490138082123,-92,-41,-52,-68,-28,15,14,-27,95,-21,-104,61,127,-13,-6,44
1490138082171,31,68,79,-73,-128,-41,3,4,-14,-67,-54,127,110,-38,-32,-21
1490138082219,1,37,68,29,-81,-14,-3,-9,8,-21,5,-128,-63,-3,6,20
1490138082268,-94,-64,-67,-51,-56,-103,-41,-46,11,-4,81,114,118,15,11,-7
1490138082317,40,50,15,53,-30,31,0,11,-9,-20,-55,-44,47,-5,2,-9
1490138082365,20,11,10,-17,-67,-17,-5,14,-58,27,127,125,13,-22,24,14
1490138082367,9,16,26,-54,24,82,5,11,14,-2,-2,51,-74,-95,-37,1
1490138082414,23,31,111,117,116,41,32,25,-15,-50,-80,-50,-79,-53,-1,-21
1490138082463,6,9,-1,-62,-61,67,-2,-6,-2,4,-19,15,59,51,-32,-24
1490138082560,-12,-26,-36,38,48,-105,-12,-37,-2,-31,-29,28,-82,-18,-34,-22
1490138082561,9,48,12,30,15,-37,12,32,-22,-54,-6,-19,5,-20,5,-51
1490138082563,-9,-3,10,33,14,1,-9,56,-5,11,17,61,4,-33,6,-21
1490138082609,6,3,44,46,89,69,-61,-4,-15,-31,-54,-19,-89,-76,34,-53
1490138082658,-7,-44,-25,-128,13,-43,-3,-1,2,2,-5,-97,-26,-106,-14,23
1490138082755,-46,-21,-3,-53,-36,-63,34,49,-45,5,45,-72,124,-114,-36,18
1490138082757,-15,7,21,-6,30,127,-24,17,-27,14,-1,-34,83,115,-3,0
1490138082804,58,13,-14,-110,-91,29,51,5,59,-8,-31,19,-19,25,-8,12
1490138082806,19,3,-28,-48,-20,7,-52,19,13,-6,-34,-12,-54,1,4,-30
1490138082853,6,-6,15,36,79,1,-46,-125,6,14,48,62,56,1,-22,-56
1490138082902,-7,-34,-54,7,-100,5,4,107,-17,-13,-39,-109,-91,-97,-21,59
1490138082951,5,38,119,127,14,14,22,-18,-4,6,37,-69,38,31,-29,-18
1490138082999,3,-13,-26,-43,52,5,22,51,-3,15,31,112,-21,-82,28,-1
1490138083048,-2,8,-26,-36,-52,24,18,-37,-7,-2,35,127,73,35,6,31
1490138083049,9,-23,-84,-60,-128,-93,-37,-2,-24,3,7,108,119,48,64,0
1490138083097,-55,103,127,120,75,-28,15,-9,-23,-83,-49,0,0,-94,-33,-47
1490138083146,21,-36,4,25,81,-10,-13,13,-14,18,-25,-64,77,91,3,-31
1490138083194,87,-7,-60,3,-72,69,64,16,-71,-16,16,-77,-36,-87,-13,-22
1490138083243,-34,-19,-30,74,-128,-54,-16,23,32,55,95,-7,74,2,-20,0
1490138083244,-13,27,51,23,-10,26,-11,-27,52,-53,39,108,-57,-8,-17,15
1490138083292,14,-13,-77,-78,71,-14,-10,53,32,17,58,119,84,18,20,-2
1490138083341,-25,39,32,61,83,-24,-53,-75,35,-48,4,-128,-110,-33,1,87
1490138083389,68,-44,-30,-73,-49,6,-3,14,41,76,29,32,56,26,33,11
1490138083438,-31,-108,-87,-128,-128,-97,-36,-74,48,50,70,127,95,34,24,74
1490138083486,-5,-54,-72,-74,-33,-26,-26,-34,62,-3,126,-36,-29,-19,-66,41
1490138083488,-24,52,66,80,84,3,-4,45,56,61,95,-36,80,9,6,-20
1490138083584,-33,115,95,2,-64,-19,-12,-54,56,38,50,71,49,-23,-21,58
1490138083586,47,127,-64,-104,-82,22,66,31,-10,-39,-84,-56,59,16,39,47
1490138083633,34,0,75,6,58,7,-9,101,-75,-82,-103,-72,-87,-27,12,-60
1490138083682,-26,-37,-127,-17,29,-19,-50,17,26,-23,125,-26,-65,1,31,33
1490138083730,-38,27,90,127,127,30,45,26,43,-86,-77,-128,-128,-81,-58,1
1490138083732,25,-24,93,109,10,14,-50,-7,-44,9,-71,-24,63,54,78,30
1490138083827,28,-3,22,7,-91,-21,4,-92,-7,63,116,98,85,14,-30,40
1490138083829,71,81,53,-57,-79,24,37,89,-19,42,-68,70,84,1,36,-64
1490138083877,-48,0,-13,87,127,16,-14,11,41,-1,44,116,17,23,-32,-15
1490138083925,-6,-16,-125,-84,-61,-40,-34,33,-46,2,80,75,-18,3,17,16
1490138083927,-2,7,47,-104,7,21,20,6,-95,127,-39,-9,0,-19,-8,-88
1490138083974,10,-42,27,23,1,-18,-34,39,21,113,36,40,46,0,-13,-11
1490138084023,9,-72,41,94,93,13,-14,36,-32,-32,15,-116,-36,-7,21,26
1490138084072,-34,67,50,0,30,-25,-8,25,-18,-73,-107,-29,-93,-23,-10,-125
1490138084122,17,-41,47,52,-58,13,10,-65,-8,101,56,-44,-42,-38,-41,1
1490138084169,16,79,-1,127,84,20,9,27,28,-9,77,-76,-90,-8,27,-22
1490138084172,16,19,-76,-79,20,-35,14,61,-52,-120,-19,57,98,22,11,-48
1490138084218,41,55,-1,-51,33,63,36,-33,17,103,127,51,12,51,-1,-11
1490138084267,26,23,47,29,75,12,-2,83,-43,-55,127,90,15,6,-8,15
1490138084316,9,-20,-20,-103,-99,-43,-20,43,-13,-59,82,72,90,57,1,-17
1490138084364,-26,95,-98,-21,17,15,32,-24,36,91,-12,-115,-128,-41,-15,44
1490138084413,25,-66,11,127,44,31,46,-23,-17,-22,38,-128,-119,17,-13,-21
1490138084414,2,127,127,93,40,40,-34,13,35,-6,7,44,99,38,51,43
1490138084462,-21,45,-6,82,88,12,-16,30,6,-71,-19,-16,-108,-74,-47,18
1490138084511,-12,-11,59,-20,-128,56,-2,-31,-3,-5,24,-128,-127,-31,-1,-3
1490138084559,-4,41,77,11,-123,-13,4,35,-7,-45,14,41,119,-20,-14,-16
1490138084608,1,-25,-72,8,-18,27,11,-5,-4,68,101,112,63,-5,-26,25
1490138084656,-24,-66,-56,22,-2,17,2,13,19,20,-37,-128,-78,-29,-23,-20
1490138084658,2,14,72,-37,-50,-38,-9,-17,2,52,25,58,61,-12,-15,-1
1490138084706,-19,36,65,55,58,-72,10,55,-19,-46,-61,-59,-115,-109,-32,-45
1490138084755,-19,1,31,80,71,17,-44,-30,-5,-32,-53,7,-99,-88,-29,21
1490138084803,-23,-6,8,-50,-48,-44,-1,-27,-7,-5,12,67,-19,-77,-5,-9
1490138084852,21,7,-27,8,-19,-77,25,8,-18,-7,1,3,28,88,-43,-17
1490138084854,-15,19,65,67,106,68,14,-25,23,22,5,-17,-60,-45,39,19
1490138084902,7,18,-2,16,-37,-31,-13,44,-17,-6,-12,-13,44,101,-31,-98
1490138084950,7,-36,-72,-69,-20,52,30,45,-21,-3,-2,-29,-57,-26,-4,-43
1490138084999,16,6,27,98,5,-35,56,69,23,-15,-18,65,96,37,0,-23
1490138085048,11,17,46,-58,100,64,-105,-23,-25,-12,4,29,-31,-67,4,30
1490138085096,13,-26,-90,-128,-123,-120,12,39,-10,7,25,-25,-62,-54,3,55
1490138085098,-19,26,8,7,3,-17,43,16,1,-47,13,38,48,-6,-22,25
1490138085146,-2,-8,-28,-10,17,57,45,-47,8,0,29,-25,-68,127,72,22
