1490227718420,-12,-2,-88,-86,30,26,16,-29,-4,-28,60,61,-113,-99,-15,-3
1490227718468,-12,-8,5,10,3,-13,-7,2,-4,-9,-15,-12,26,12,8,6
1490227718470,-30,1,13,11,-18,-15,-2,-23,-2,3,1,-5,-1,-7,-29,-10
1490227718518,-9,-2,26,21,1,-56,-7,-8,5,13,18,-14,2,-56,7,5
1490227718567,23,0,2,-5,-2,1,62,23,25,30,-19,-18,-13,-7,-25,-5
1490227718615,25,19,21,3,-4,-6,-18,4,-10,-4,4,18,-1,9,20,-4
1490227718664,15,-7,-7,40,5,11,-38,-14,-10,-7,-32,-19,0,-2,26,-5
1490227718761,-69,-10,11,-7,-17,-2,-2,-44,43,-14,8,-16,25,36,23,1
1490227718762,8,-29,19,21,6,16,-32,16,37,-18,-32,-6,5,9,28,23
1490227718763,41,-69,-102,-1,4,12,14,-41,-67,-2,44,33,23,18,12,23
1490227718810,-3,-12,59,-29,-15,10,14,22,-116,3,-58,-17,-23,-12,27,-74
1490227718859,-11,-13,34,3,7,14,2,-30,-16,2,-20,-16,5,5,-46,-36
1490227718910,-64,-5,-9,-40,-13,-1,35,31,-90,-60,11,25,8,-14,-13,-4
1490227718911,68,46,116,114,48,41,-46,-44,113,-23,-48,-54,-1,8,10,-45
1490227718957,-64,-88,-44,-59,2,-16,71,32,127,46,42,120,3,14,-79,-58
1490227719005,-80,-119,-115,-69,-6,-4,15,-102,18,18,56,40,6,-22,51,109
1490227719054,60,33,-17,8,-18,-11,-27,17,66,10,-22,4,0,19,50,-25
1490227719103,127,-4,-76,-22,-52,-55,-70,103,-102,-108,-110,-36,17,22,30,80
1490227719151,-91,-28,127,18,17,-52,-26,-102,-4,-34,-19,56,6,28,-23,21
1490227719152,6,-102,-63,-74,3,45,-24,-67,-43,-1,-9,27,10,39,-30,21
1490227719200,-75,46,63,-51,-23,-25,-10,-28,-27,40,66,100,19,-40,-26,-39
1490227719249,28,-46,-119,-60,-43,22,1,72,26,87,104,32,5,-30,17,-93
1490227719298,-3,3,-84,-49,53,14,56,15,-66,-93,-50,-128,-69,-22,-23,-14
1490227719346,93,15,-75,-31,-42,-45,-75,-56,-7,-10,-100,-26,-29,-31,16,13
1490227719347,-11,90,127,89,33,7,-17,26,117,-55,-18,-54,-17,44,15,64
1490227719395,-2,-128,-81,-4,12,-6,-40,-17,-71,3,81,20,-20,-44,34,22
1490227719445,-65,57,55,80,18,9,7,-15,-17,-2,-128,-75,-33,10,-7,-10
1490227719493,50,72,-68,-84,8,30,92,77,-47,14,90,7,16,-19,-77,-63
1490227719541,24,-53,63,127,-6,-19,56,-6,-42,54,49,97,20,-13,-9,18
1490227719589,-33,46,87,17,29,33,10,-34,76,-21,-121,116,-2,-1,11,46
1490227719591,87,101,127,127,49,29,6,23,-21,-25,-78,-99,3,39,21,17
1490227719639,68,96,43,57,41,-2,32,40,14,21,100,26,-1,-37,22,1
1490227719688,64,23,-6,32,2,-3,38,24,-52,-4,27,43,12,2,-27,-20
1490227719785,-35,33,-39,-114,-30,-33,-5,-69,-53,-51,72,23,-40,-55,-36,16
1490227719786,58,58,94,66,15,-19,19,45,5,-6,35,76,16,12,21,5
1490227719833,27,-45,-25,2,18,8,-24,12,-14,-2,-62,-104,-27,-56,17,-8
1490227719834,-5,19,19,-21,-19,13,13,-24,42,40,77,127,53,-36,-25,6
1490227719883,1,22,-29,-76,-44,30,30,-3,-23,19,-62,-20,16,62,-33,-25
1490227719932,-35,-46,-24,23,12,-1,-42,-18,8,3,45,44,-30,-13,6,14
1490227719981,7,-14,-29,-71,4,86,-4,-6,-46,-88,-112,-18,-43,87,-47,-19
1490227720028,-12,-8,-53,-46,-40,42,-24,-29,4,1,17,-45,-34,26,-28,0
1490227720077,7,30,-20,0,28,72,6,16,-6,82,5,10,41,-59,25,10
1490227720078,-24,-13,-52,87,-6,33,-2,12,-23,-6,31,36,3,-19,-15,-4
1490227720127,-32,43,21,-60,31,-19,-17,-5,-8,50,21,-55,57,53,6,17
1490227720175,36,3,17,21,-47,53,39,-24,85,11,15,45,-43,60,-92,-17
1490227720224,16,16,30,51,57,21,5,-27,29,29,19,24,-74,-78,38,-11
1490227720272,0,-18,26,-7,2,77,49,20,5,-33,2,38,11,-10,-40,17
1490227720273,22,-15,-26,1,27,49,-13,3,28,-8,8,19,-9,-128,15,18
1490227720322,-21,-7,5,-24,4,54,10,12,-4,-7,11,50,98,-55,-41,-5
1490227720372,-22,-21,-11,25,-8,34,-52,-2,-5,6,-3,-26,-33,127,-34,-6
1490227720419,-3,-4,3,-18,10,36,39,9,2,-10,12,32,33,-63,23,-4
1490227720468,-4,2,-1,15,32,-113,-6,2,2,8,-10,-47,-44,-1,-72,9
1490227720516,18,2,-6,-9,-21,-7,22,12,9,4,14,36,25,-31,10,4
1490227720517,-67,-5,-9,-20,5,-45,10,-23,-20,-58,-21,-20,-41,-45,17,-30
1490227720565,-37,5,-15,-40,-27,-18,-30,2,6,-20,-20,-20,-58,-3,-6,-40
1490227720614,55,37,15,1,-11,-61,9,28,-53,-62,-69,-51,-25,20,18,-5
1490227720663,100,-20,1,-43,-18,-54,-11,80,-83,-9,-50,-8,40,-70,-6,-30
1490227720712,77,-9,-17,2,0,127,-34,-70,122,34,-34,48,3,92,-21,45
1490227720713,-70,41,-8,-25,7,-85,-3,52,37,-28,-19,-15,-14,-57,-20,-112
1490227720760,-48,6,-92,-13,-19,11,14,48,-50,-77,84,-75,-46,-16,-16,-15
1490227720809,-24,-43,79,24,35,-5,31,19,39,122,-112,18,-5,0,-61,-5
1490227720858,31,4,-25,-30,-13,-56,-8,39,43,-6,22,-2,18,53,-2,-48
1490227720907,-60,-26,-95,-97,-25,38,47,-31,-87,-11,-22,-33,-16,-11,-19,-27
1490227721003,-52,-30,77,-25,24,-41,-17,27,-42,-56,46,-21,-9,-11,-12,-11
1490227721004,127,127,-26,45,33,31,-16,30,-72,-74,33,-21,-1,-90,7,-5
1490227721006,59,73,-27,40,-29,-9,82,38,1,-35,-46,11,30,121,31,3
1490227721057,-7,-60,-46,-51,-18,-41,-78,-53,107,22,-7,-35,-25,9,50,32
1490227721102,10,85,126,58,16,3,17,29,114,-6,6,45,31,-33,-23,-1
1490227721150,19,89,-17,-39,14,6,60,67,56,-35,52,89,19,5,45,-32
1490227721198,-43,15,39,25,20,-14,-63,18,-6,-47,7,9,14,-47,-7,18
1490227721200,21,77,5,72,0,121,10,-27,-1,-32,-27,2,5,75,6,9
1490227721248,67,41,61,-26,9,-102,-8,-4,-50,28,32,64,16,-56,6,-5
1490227721297,69,-50,2,-29,4,19,12,12,18,17,-40,-44,-32,-27,-21,-43
1490227721346,-69,-38,-12,-5,-4,29,-13,-41,-21,26,12,-20,1,-22,10,33
1490227721394,6,-12,-18,19,9,-108,23,8,-41,-5,42,28,-11,-11,15,-3
1490227721395,-19,21,6,57,7,48,-4,18,8,-15,5,17,-7,106,15,-11
1490227721443,-81,-9,-64,-11,7,84,9,-11,-2,-14,10,-6,1,42,34,-1
1490227721493,-16,5,22,13,1,-64,5,7,-3,-5,27,16,6,-5,-20,-16
1490227721540,36,2,-13,-34,1,-38,5,10,-9,-5,-4,-17,3,-44,-1,-1
1490227721589,-19,-21,-4,-8,10,127,-4,-1,9,-6,8,-7,-8,-7,13,-10
1490227721637,7,7,-20,49,23,25,7,-5,-32,-33,0,18,56,-37,3,-5
1490227721638,-19,82,-28,45,33,-108,-5,-7,30,124,-29,25,-23,-64,-6,6
1490227721686,-20,-65,32,28,-12,70,-6,-1,-14,-68,29,32,1,48,5,-17
1490227721735,22,31,-2,-9,12,-34,37,32,25,59,-15,-37,-38,-57,-50,-2
1490227721784,34,3,7,-9,2,30,-48,-17,-40,-23,6,-2,7,-2,13,1
1490227721833,-24,29,1,5,-21,-59,22,-16,-10,-5,5,8,28,6,-5,2
1490227721881,-26,11,-3,-7,13,-36,11,-11,49,44,7,-3,-8,-23,-15,2
1490227721884,-37,1,-3,-10,-28,-6,-16,-5,-6,24,-10,-15,-7,-27,-64,-21
1490227721931,13,-36,-9,12,-1,7,-27,8,-80,-35,-36,-21,-12,7,53,-28
1490227721979,-39,0,12,-6,7,-17,-6,-11,94,69,45,13,2,15,18,51
1490227722028,-68,-98,-35,22,9,-13,0,16,-20,-15,33,15,-9,-34,-30,-8
1490227722076,-12,-34,-45,26,22,28,-1,11,24,29,31,18,9,52,19,-8
1490227722077,106,-8,-28,17,6,-41,27,-34,-66,8,53,47,29,38,81,76
1490227722126,33,18,46,46,-5,56,18,55,113,3,-94,-20,-23,13,-25,-12
1490227722175,47,45,-121,-10,10,-25,126,-1,19,-35,57,-19,-25,-9,-70,-16
1490227722223,69,46,79,-30,2,-21,-44,8,-34,92,76,0,8,-18,27,-32
1490227722272,-80,-101,-96,-95,-4,4,-5,-36,-29,93,108,-11,5,-42,-3,-4
1490227722320,-128,0,69,42,14,-23,19,51,-4,43,124,82,55,35,17,-58
1490227722322,127,70,76,-70,2,55,1,89,-112,-128,-122,17,-22,-19,-23,37
1490227722369,51,-88,-84,-73,-13,31,32,2,-105,-101,-52,-128,-19,-49,-58,-97
1490227722418,74,-6,-35,-57,-35,-85,-62,-98,-37,-10,-13,40,17,-13,44,39
1490227722466,34,-34,88,4,20,127,-40,17,127,97,11,-90,-16,5,-5,5
1490227722515,113,11,-21,-6,-50,-44,-29,-10,91,51,70,59,53,19,6,33
1490227722516,33,50,-109,9,15,1,47,-8,-92,-121,-30,-30,-15,-99,-72,0
1490227722564,12,123,113,127,21,3,-10,16,114,-64,-128,-3,-2,5,13,17
1490227722614,18,3,-86,42,7,13,6,-94,-9,-128,44,-41,-14,-9,15,-3
1490227722664,81,-72,-33,-47,-11,-23,47,12,-94,-72,-128,-124,-45,2,9,-10
1490227722710,-22,-14,-96,-24,-2,-6,-38,-22,48,95,44,71,31,-42,10,28
1490227722758,-80,-4,46,-67,0,55,-11,48,76,-26,-79,-35,-9,22,24,40
1490227722760,39,-53,-112,10,-30,-10,-24,21,-89,-62,109,-69,-53,-19,14,-20
1490227722808,-13,15,-28,7,-29,5,-46,20,-24,-109,-64,-128,-22,5,27,5
1490227722857,27,76,127,-57,44,10,14,19,-19,-33,-73,-90,-51,-37,-37,3
1490227722907,5,-66,57,38,-29,-5,-32,9,-5,59,-12,-10,47,24,22,6
1490227722954,-3,-19,-62,-92,-25,84,-7,1,-4,-27,-51,-16,-46,14,-12,-28
1490227723002,94,-3,68,64,24,-77,-48,-29,-87,-41,-46,6,-39,-5,5,40
1490227723051,-26,49,84,24,2,-9,-6,-1,15,6,-60,7,33,-1,8,-25
1490227723052,-26,13,66,40,-20,94,2,-15,-9,46,55,85,56,62,-25,2
1490227723100,-29,-114,-51,-12,-26,-62,-38,-31,19,36,47,-6,33,-31,-54,-22
1490227723151,-37,31,0,19,19,18,9,-4,23,27,37,25,21,-25,-2,1
1490227723197,-30,84,55,61,15,-26,62,37,33,24,35,21,24,-24,12,26
1490227723198,31,22,44,-8,-6,52,7,-8,-28,-11,-76,-128,6,43,-8,0
1490227723247,5,-13,-13,17,-2,-84,-26,-2,3,13,-6,-3,16,-95,20,1
