1491427839559,0,10,-4,-31,-66,103,-94,-27,-4
1491427839559,0,-1,5,10,39,-16,68,43,-60
1491427839560,1,-10,-1,-18,25,-93,24,28,-35
1491427839560,1,-13,-3,4,21,-117,28,-24,-31
1491427839561,2,11,-1,21,35,-128,-19,15,8
1491427839561,2,-9,1,-9,-79,-55,66,-29,15
1491427839607,3,3,-6,-10,-1,-101,-77,-29,10
1491427839607,3,-10,-3,1,-22,-66,85,23,18
1491427839608,0,-5,3,26,69,-3,-7,25,7
1491427839608,0,2,3,-28,-51,5,51,-31,11
1491427839609,1,16,-11,-10,14,19,32,55,9
1491427839609,1,-5,-2,-14,-32,16,-51,-20,1
1491427839610,2,-23,-3,3,-14,1,28,-6,-14
1491427839610,2,7,0,30,53,5,-41,4,11
1491427839656,3,1,4,1,-7,21,-5,-52,-4
1491427839656,3,-9,13,-3,22,12,-65,39,3
1491427839658,0,15,1,12,-14,-2,36,-45,-10
1491427839658,0,-7,-7,-17,-6,23,30,-4,1
1491427839659,1,3,-1,-12,-13,26,-21,24,6
1491427839659,1,12,1,6,0,-66,-9,9,3
1491427839659,2,-13,9,43,74,86,30,-16,-19
1491427839659,2,-9,4,-36,-81,-15,-57,-6,4
1491427839707,3,13,-15,-11,9,-34,26,-12,12
1491427839707,3,5,2,-11,44,20,-7,25,-17
1491427839708,0,-3,5,-5,-41,-10,-14,-14,4
1491427839708,0,-1,-13,-4,35,36,-7,-14,-6
1491427839709,2,7,-5,-5,9,-11,61,-31,0
1491427839709,2,-13,3,29,13,33,18,-42,-4
1491427839712,3,-5,15,37,27,55,-27,4,-8
1491427839712,3,3,-7,6,-7,-4,-35,-21,4
1491427839755,0,1,-2,-17,11,-36,23,67,5
1491427839755,0,1,-8,5,15,-20,-20,-8,3
1491427839756,1,-18,-9,-24,-23,8,-19,-31,-4
1491427839756,1,25,3,44,-4,47,-20,-5,-4
1491427839757,3,3,10,15,6,-14,-25,-31,-17
1491427839757,3,-11,-6,1,-17,62,83,-61,-9
1491427839757,0,2,6,-31,-38,-28,-68,-7,6
1491427839757,0,-5,-9,35,85,-2,27,39,-9
1491427839803,1,15,1,-9,-32,17,25,25,2
1491427839803,1,3,14,20,15,15,-3,6,3
1491427839804,2,-15,-14,-11,-7,-26,50,-3,3
1491427839804,2,17,-1,-19,6,-45,-93,0,-7
1491427839805,0,13,15,23,26,70,47,-4,-5
1491427839805,0,2,5,7,-54,-33,-43,17,13
1491427839806,1,12,1,1,26,9,-28,-35,3
1491427839806,1,-9,-4,12,38,29,58,-21,-10
1491427839851,2,-12,-16,-29,-66,-20,-50,2,-18
1491427839851,2,15,12,-4,5,-62,-63,7,11
1491427839853,3,9,-4,7,-5,44,54,18,5
1491427839853,3,-11,-11,-41,-42,-54,-88,-8,2
1491427839854,0,-13,-4,50,105,21,-10,-6,-6
1491427839854,0,36,8,-27,-57,-26,22,-14,1
1491427839855,1,-12,-4,-23,-1,-49,7,16,-3
1491427839855,1,-10,12,18,21,54,-55,-36,-12
1491427839900,2,-5,-8,-1,10,-36,-24,1,4
1491427839900,2,3,11,42,-17,102,34,-2,-8
1491427839901,3,-13,-6,9,-11,-45,61,20,3
1491427839901,3,6,-21,-43,-42,-50,57,-12,-3
1491427839949,1,32,49,52,2,36,-35,49,21
1491427839949,1,1,9,9,36,-8,50,-70,-3
1491427839950,2,-15,-29,-22,-14,-42,-27,40,-6
1491427839950,2,9,1,-5,3,-18,-6,-36,25
1491427839951,3,-28,7,23,35,31,-10,-27,-25
1491427839951,3,-3,0,-28,-15,14,-47,4,2
1491427839954,0,37,36,-9,-47,-9,-3,-5,6
1491427839954,0,-20,-12,14,-18,15,24,3,4
1491427839998,2,-35,-28,-40,-55,-39,45,-17,-9
1491427839998,2,-4,-16,-13,21,27,-6,-16,-19
1491427839999,3,2,6,-8,-44,40,103,6,-4
1491427839999,3,-10,-16,-19,-7,-69,-61,29,14
1491427840000,0,24,8,35,18,-2,50,39,10
1491427840000,0,-4,15,-8,14,-7,-40,-26,5
1491427840001,3,-6,-10,-13,-2,-57,18,-15,-10
1491427840001,3,1,2,1,-4,16,43,78,4
1491427840047,0,-20,17,23,18,-8,15,-34,4
1491427840047,0,-4,8,-6,-40,32,3,-3,-11
1491427840049,1,-13,-24,-22,-19,-41,-35,38,9
1491427840049,1,24,1,-8,-10,30,-25,-13,6
1491427840049,0,0,4,-16,-20,41,37,29,-4
1491427840049,0,1,-14,-18,7,-29,-73,-27,-1
1491427840050,1,-19,7,6,24,31,25,3,5
1491427840050,1,11,-5,5,-8,17,-10,1,11
1491427840095,2,4,13,62,119,98,-85,-18,-13
1491427840095,2,3,-3,-43,-99,-76,31,-35,-6
1491427840096,3,-14,-6,-39,25,-19,-35,8,-11
1491427840096,3,16,-4,-36,-53,-43,-34,9,8
1491427840096,1,5,4,28,18,-29,-40,-2,-22
1491427840096,1,3,-3,-15,-5,18,0,-13,2
1491427840097,2,5,-15,-38,-39,-34,-33,26,6
1491427840097,2,-11,0,6,10,36,42,-17,-14
1491427840144,3,0,6,8,0,-17,-37,-14,14
1491427840144,3,12,24,14,21,13,63,65,7
1491427840145,0,28,8,13,-8,29,57,-31,15
1491427840145,0,-8,-3,-1,14,-93,-40,30,-8
