1490655224247,-64,65,13,12,25,20,-24,-31,27,-72,-6,-5,0,1,-113,-57
1490655224250,-94,28,14,8,17,4,-62,-76,-2,97,11,9,5,2,2,-1
1490655224296,-101,-94,-11,-7,-22,1,-36,-41,-31,-14,-36,-14,-20,-33,76,67
1490655224297,72,-72,13,-1,31,13,79,-17,43,68,-19,-24,4,-36,-39,28
1490655224345,37,67,-65,-11,114,-21,41,55,-3,-110,15,-1,112,26,-21,-61
1490655224394,15,6,46,13,-104,17,32,-39,-64,58,9,-1,-92,-28,-18,-7
1490655224443,85,-116,5,10,-27,-18,-17,19,-1,-115,35,13,-13,40,-46,-79
1490655224491,-57,-42,-2,0,-5,37,64,25,-10,9,-9,-2,-75,-9,-65,-52
1490655224492,-69,112,-1,-5,-128,-23,6,19,-108,23,20,6,-17,-6,11,-4
1490655224540,-1,39,11,-2,89,4,37,11,17,-91,-3,16,127,22,7,-23
1490655224589,49,-13,19,11,35,20,29,48,-12,-16,3,-6,40,-9,-38,-3
1490655224638,80,-51,5,-3,9,1,16,17,5,-1,0,-3,63,6,-8,14
1490655224687,-40,90,-36,0,12,-16,2,24,29,100,3,-5,-3,-1,-9,-12
1490655224735,4,-78,1,4,-5,2,-18,-37,54,-54,-1,1,7,38,33,36
1490655224737,-33,-31,0,-4,-7,-18,-22,-27,-40,23,1,7,10,-1,1,-13
1490655224784,-47,-128,-3,-4,-18,7,22,11,13,-84,1,-3,-8,-8,-7,-20
1490655224833,52,-32,-10,12,7,8,2,-1,27,-7,6,-11,-12,-6,-2,-3
1490655224882,-3,69,6,1,-3,2,11,1,-8,54,-20,3,1,-6,0,-1
1490655224930,-18,13,4,1,-3,5,-17,-31,-27,-17,2,1,-1,8,19,7
1490655224931,-34,76,-26,-9,-2,-5,-23,-14,43,-20,21,-1,-3,6,25,26
1490655224980,10,-53,-7,6,8,-14,-8,-25,13,-17,19,-3,-1,19,4,-6
1490655225029,92,70,-12,-1,4,3,24,33,-16,110,-21,-6,-2,-3,2,-5
1490655225077,-45,-54,2,-6,-18,-28,6,8,24,-78,39,-1,10,35,12,4
1490655225126,40,-66,5,-12,5,20,12,23,-30,-35,5,17,18,0,8,-6
1490655225174,23,-42,20,-16,-5,-4,-4,-5,38,46,18,12,-5,10,2,6
1490655225175,-32,-15,-30,55,8,-13,4,-21,-47,-11,-17,-3,1,23,-7,-17
1490655225223,86,6,-22,-13,-19,-26,-19,11,-63,11,-12,-17,10,16,7,-11
1490655225272,-5,24,35,-11,-4,0,-2,-5,71,-5,-25,-1,-5,-18,-6,1
1490655225321,15,-23,50,19,17,28,26,35,-56,2,-6,22,-5,-14,-5,-25
1490655225370,-35,-24,4,-36,-5,-4,-11,1,12,57,-13,43,-10,-21,-24,-15
