1490137992421,-68,-68,9,-110,-99,-12,3,-33,-54,-61,-35,-44,-69,-24,2,6
1490137992423,28,91,-30,115,102,5,2,2,47,-123,-74,-6,102,21,-4,4
1490137992424,22,110,26,-27,-86,3,11,30,3,-65,-33,78,81,11,14,15
1490137992425,-8,-83,-52,20,-51,7,-2,-19,6,35,127,-8,-17,19,2,7
1490137992471,-22,-45,-66,-35,8,6,12,-36,-8,10,83,59,93,18,7,-13
1490137992520,-13,-122,-32,64,127,-8,-1,-21,33,89,-50,-77,-49,4,-11,-2
1490137992568,-48,123,127,40,44,18,-13,-33,51,-128,-115,11,2,15,35,49
1490137992616,-41,107,25,127,127,-100,-68,-71,18,-30,15,-128,-128,-18,-15,14
1490137992618,-64,113,27,89,124,4,2,-26,108,38,4,-70,-82,34,33,94
1490137992666,20,75,-7,-128,-41,-5,-3,41,31,117,-45,95,127,-13,-22,58
1490137992715,7,-70,98,-20,23,8,5,-111,119,65,-69,-48,-49,-16,11,-126
1490137992763,44,68,-109,127,126,32,-12,30,-66,36,73,-119,-128,-43,-18,-9
1490137992812,-41,-13,22,59,57,8,-1,17,-27,-86,-36,56,71,49,27,-1
1490137992813,-25,107,-93,13,-18,-58,-20,-3,1,-128,127,37,-99,19,6,94
1490137992909,80,117,-46,43,106,36,10,-128,-20,-106,-128,18,-52,-2,5,-112
1490137992910,-8,-79,-98,102,80,96,43,-60,21,82,-6,37,92,112,63,-46
1490137992958,-12,-39,12,-56,-65,-34,-10,15,-14,-85,26,-37,104,-23,20,-31
1490137993007,79,69,52,50,112,60,-4,-127,-78,-92,125,-49,-73,-23,-8,11
1490137993055,-16,50,-40,-104,-63,21,29,8,0,-95,-108,30,41,-22,-12,-4
1490137993056,68,-100,25,115,89,37,51,81,2,45,127,-48,29,44,127,-2
1490137993105,-3,-20,116,57,61,21,-63,-112,1,-7,-112,-128,-128,54,-4,-101
1490137993154,19,15,-28,74,29,-67,-15,29,9,51,47,13,127,40,-67,-15
1490137993202,-15,8,-48,-114,-128,-72,-89,47,-13,-46,68,122,73,15,-128,-48
1490137993250,-29,-67,-117,-128,-128,-123,120,43,21,4,22,127,91,59,90,98
1490137993252,5,6,58,33,36,48,-95,-23,-10,-20,-78,-109,-128,-32,-10,27
1490137993300,32,88,47,9,108,124,46,-1,-52,-99,-21,-54,-88,-78,10,15
1490137993348,-20,-80,-1,-47,-10,67,17,-2,11,25,11,-24,19,65,5,-4
1490137993397,11,1,3,9,-10,6,-17,-4,32,25,91,86,111,127,58,0
1490137993446,-4,0,17,28,-51,-106,-39,1,8,14,4,-4,-76,37,-14,-1
1490137993494,38,12,10,-41,-53,11,32,-2,-25,-27,-21,-118,-107,-115,-8,0
1490137993497,-36,-19,-20,-109,-92,-24,2,-1,-40,3,-25,-66,-56,-21,20,0
1490137993543,-53,-51,-34,-50,-67,-30,99,-39,9,19,31,-5,-22,-78,-19,75
1490137993592,-29,-29,-24,42,48,-51,20,-112,-35,-2,-28,-16,8,81,26,-128
1490137993689,-18,25,19,34,-60,-25,73,-64,33,-12,8,110,85,-53,-2,28
1490137993690,14,-16,79,71,127,119,56,127,-25,-63,-47,87,72,-1,46,60
1490137993738,15,31,-79,-128,-115,47,-30,27,-5,18,64,7,-48,-7,-26,24
1490137993739,1,-22,-21,-54,48,21,-44,16,-25,-2,-104,-58,-33,-41,-89,4
1490137993787,11,-28,-13,-6,-58,-59,5,4,11,13,36,77,127,86,-77,-1
1490137993836,-24,-11,-63,-128,-128,-112,-94,3,29,33,81,105,73,67,-14,-1
1490137993885,14,27,-33,83,127,76,44,52,-33,4,-59,-44,-112,10,31,10
1490137993982,24,35,-52,-128,-128,-56,-39,-6,32,42,19,127,127,49,-11,21
1490137993983,-66,-96,-43,-104,-98,-61,-55,-13,-47,-52,-111,42,65,-2,-9,-28
1490137993985,10,74,127,99,101,48,-13,26,52,21,-91,-14,-19,3,-1,56
1490137994031,50,71,6,-88,103,56,104,103,8,-15,127,123,111,82,63,-59
1490137994083,58,80,85,46,55,71,45,-127,-61,76,-76,-88,-84,-48,-3,-66
1490137994128,14,114,107,-74,-78,-18,-47,40,4,-100,110,95,99,74,-75,51
1490137994176,9,-53,40,33,25,34,65,12,-106,35,99,-72,-34,-23,37,-60
1490137994178,-2,15,-21,-42,-56,7,-42,-13,39,127,82,-31,19,66,53,-33
1490137994226,-128,-7,90,72,89,-9,-31,-2,25,-103,83,-22,-59,10,-11,-29
1490137994275,10,16,-111,-106,-85,-50,-70,-33,-44,-98,4,127,92,-50,-86,28
1490137994323,-16,27,-66,53,-33,-48,-48,-19,32,-25,109,38,50,10,26,29
1490137994372,84,127,0,-3,-44,62,-30,98,29,-14,-128,-128,-61,-52,-39,62
1490137994469,-43,-21,81,53,-8,-82,-6,-55,-21,-1,-12,1,-49,-6,82,-18
1490137994471,21,41,71,127,127,26,20,-20,120,127,-84,-5,42,45,-113,125
