1491675722937,0,1,7,4,1,-2,-29,-1,-72
1491675722937,0,3,-5,6,4,-2,2,17,13
1491675722939,1,-2,2,-10,-13,-2,-4,-4,30
1491675722939,1,9,2,-9,-7,-3,-10,-33,99
1491675722940,2,17,18,9,2,-2,-9,0,127
1491675722940,2,-24,-30,-7,2,-2,19,9,73
1491675722941,3,1,-8,4,6,-4,10,2,78
1491675722941,3,-12,-2,3,0,-2,-27,39,18
1491675722986,0,12,5,-4,-6,-2,4,-27,8
1491675722986,0,-4,12,3,0,-2,0,-1,-2
1491675722988,1,-14,-11,1,2,-2,-4,3,-16
1491675722988,1,-5,-15,-10,-6,-3,-10,13,-22
1491675722989,2,0,-10,1,10,-2,18,-15,-2
1491675722989,2,1,9,0,0,-3,-8,11,-10
1491675722990,2,-28,-10,-36,-20,-2,16,-51,-17
1491675722990,2,-5,7,-7,1,-3,-16,21,-27
1491675723034,3,5,-3,-12,-9,-3,-5,-19,20
1491675723034,3,16,0,20,20,-3,33,56,16
1491675723036,0,1,8,12,0,-2,-28,-15,-5
1491675723036,0,-1,-7,-3,1,-3,4,27,14
1491675723037,2,7,9,2,10,-3,-9,15,20
1491675723037,2,-20,-11,-8,-7,-3,36,-81,-13
1491675723038,3,0,8,5,3,-3,88,15,-17
1491675723038,3,1,4,8,4,-3,-70,9,-2
1491675723083,0,5,-2,3,0,-3,-21,36,20
1491675723083,0,-1,5,10,8,-3,17,38,11
1491675723085,1,-11,-7,0,-1,-2,9,-59,0
1491675723085,1,1,-2,-5,-3,-3,1,6,-21
1491675723086,3,-4,-4,-5,-5,-3,32,40,-1
1491675723086,3,-4,-3,-3,-3,-3,4,1,0
1491675723087,0,7,7,10,-2,-2,-18,3,-2
1491675723087,0,-16,-6,1,-3,-3,-26,-40,-30
1491675723132,1,3,-10,-15,-1,-3,38,-2,5
1491675723132,1,-21,-14,-4,4,-3,-16,-20,-9
1491675723133,2,0,8,11,12,-3,14,10,-10
1491675723133,2,2,1,8,0,-3,-27,21,11
1491675723134,0,-7,-9,-10,0,-3,32,-4,24
1491675723134,0,2,4,5,2,-3,-7,6,1
1491675723136,1,-1,-2,-5,-1,-3,-9,-3,2
1491675723136,1,1,7,4,-3,-3,-27,48,10
1491675723182,2,-4,-5,-1,2,-3,15,-24,-13
1491675723182,2,-3,-2,-5,-2,-3,8,-8,-5
1491675723183,3,1,-8,-8,2,-3,-18,-20,-13
1491675723183,3,0,-5,-2,-6,-3,10,55,37
1491675723184,1,-4,-8,-20,-9,-3,30,8,-2
1491675723184,1,6,2,-2,-2,-3,5,-3,3
1491675723184,2,-3,2,3,4,-3,29,15,-2
1491675723184,2,13,10,2,0,-3,-10,39,24
1491675723229,3,-1,1,3,-1,-3,-36,-19,-6
1491675723229,3,14,4,3,3,-3,44,-19,-17
1491675723230,0,18,12,-3,-1,-3,-25,13,3
1491675723230,0,-40,-17,-4,-3,-3,-22,-8,-17
1491675723233,2,11,3,3,-1,-3,41,10,-7
1491675723233,2,-15,-5,8,2,-3,-57,-23,1
1491675723234,3,11,-11,-5,-2,-3,12,12,-4
1491675723234,3,-1,6,0,-4,-2,-22,1,3
1491675723278,0,2,6,6,6,-3,29,-4,7
1491675723278,0,-2,-5,2,4,-3,7,19,10
1491675723279,1,1,12,34,13,-3,-26,-11,2
1491675723279,1,8,-8,-23,-2,-3,16,-7,-8
1491675723280,3,-1,-1,2,3,-3,23,-45,-3
1491675723280,3,-13,-6,11,-1,-3,-35,8,-3
1491675723281,0,-13,-9,12,11,-3,2,-13,-10
1491675723281,0,5,5,-4,2,-3,0,12,7
1491675723327,1,-32,-16,-15,-16,-3,15,9,-6
1491675723327,1,7,31,3,0,-3,-41,-9,3
1491675723328,2,-21,-27,0,8,-3,15,0,2
1491675723328,2,34,2,-1,3,-3,-1,7,7
1491675723330,0,6,-4,2,0,-3,-37,-4,-47
1491675723330,0,-7,3,21,15,-3,0,-1,-69
1491675723330,1,-5,-2,-19,-17,-3,-3,-4,-71
1491675723330,1,5,-6,-29,-15,-2,5,-7,-35
1491675723375,2,8,9,-2,-1,-3,11,0,21
1491675723375,2,-6,-1,1,-5,-3,38,-2,104
1491675723377,3,0,-6,7,3,-3,-58,7,120
1491675723377,3,3,-5,8,3,-3,-2,-4,101
1491675723378,0,-3,5,2,-3,-3,-3,-14,45
1491675723378,0,-7,-4,-11,-9,-3,12,3,14
1491675723379,1,13,2,0,0,-3,0,-5,4
1491675723379,1,-12,-13,7,8,-3,7,6,-10
1491675723424,2,7,-7,28,18,-3,-20,14,3
1491675723424,2,-10,-3,-49,-38,-3,6,-33,-34
1491675723426,3,14,10,-11,5,-3,11,19,-11
1491675723426,3,-1,-2,0,0,-3,5,-11,-17
1491675723428,1,-1,3,1,0,-3,1,-3,-12
1491675723428,1,-4,-1,-6,-3,-3,1,1,-2
