1491088410977,0,-7,-87,-61,-49,-65,-25,-11,13
1491088410977,0,-26,16,6,21,55,-9,-110,-15
1491088410979,1,33,20,10,4,6,-7,96,-26
1491088410979,1,-20,20,20,3,-16,-24,-24,-15
1491088410981,2,14,15,15,12,29,67,0,3
1491088410981,2,13,12,-11,-8,-50,-54,-88,-40
1491088411014,3,-10,-8,-7,-19,-15,32,6,25
1491088411014,3,-4,-8,-25,-26,-13,-15,-17,-18
1491088411015,0,-4,23,9,17,4,-21,-6,2
1491088411015,0,-12,-12,-14,-26,-38,-11,-71,2
1491088411016,1,3,-4,27,42,54,46,42,7
1491088411016,1,17,12,-16,-11,1,-5,8,2
1491088411017,2,-18,12,19,18,-5,-11,-46,-2
1491088411017,2,20,23,-7,1,-35,-55,-93,-42
1491088411052,3,-15,-18,2,-20,-9,29,61,59
1491088411052,3,-9,-25,-10,23,78,124,-9,18
1491088411053,0,30,13,51,-2,-2,-77,-39,5
1491088411053,0,-22,5,-14,9,-13,57,5,-37
1491088411054,1,0,-3,-1,-20,-28,-2,-91,-5
1491088411054,1,-27,-5,0,13,13,-25,13,25
1491088411090,2,-1,6,-40,-21,28,77,55,-46
1491088411090,2,54,4,54,13,-17,-99,56,26
1491088411091,3,-48,-11,-18,-17,-2,78,36,-12
1491088411091,3,21,-15,-9,15,-19,-75,-128,12
1491088411091,0,0,-12,-36,10,14,-34,-86,-40
1491088411091,0,-2,-30,28,-14,25,65,127,39
1491088411092,1,-27,1,-24,-58,-99,-128,-127,-80
1491088411092,1,2,-14,5,25,87,70,-52,32
1491088411127,2,-22,5,6,10,-44,-24,-16,-11
1491088411127,2,5,5,1,21,66,100,120,-4
1491088411128,3,15,12,-6,7,-9,-47,-97,13
1491088411128,3,-17,1,-2,-48,-42,-1,-26,-8
1491088411129,0,48,-25,-10,-9,14,4,90,5
1491088411129,0,-31,10,-8,28,14,-17,-68,-21
1491088411129,1,-5,-7,14,35,7,9,-54,-14
1491088411129,1,18,18,-5,-64,-47,1,36,-8
1491088411164,2,-39,-1,-17,32,-11,15,-31,41
1491088411164,2,-30,-33,-23,-49,21,0,37,15
1491088411165,3,41,1,-5,12,31,-29,-20,-22
1491088411165,3,-19,11,4,10,-36,-16,-9,-18
1491088411166,0,-9,29,34,7,12,-71,-81,-47
1491088411166,0,-6,-13,-15,5,-16,53,81,85
1491088411167,1,17,9,23,-3,53,34,-77,7
1491088411167,1,31,10,5,9,-25,-19,127,8
1491088411202,2,4,17,3,-25,42,26,-94,-46
1491088411202,2,-22,10,-2,19,-12,7,64,67
1491088411203,3,39,-6,-4,5,34,40,-29,1
1491088411203,3,-13,-18,-29,-82,-83,-75,-49,-34
1491088411204,0,-28,-14,11,39,-3,-23,-78,27
1491088411204,0,17,1,-7,-5,24,29,54,-8
1491088411240,1,-40,9,2,36,-50,-100,-55,-34
1491088411240,1,10,-12,-5,-47,51,76,80,32
1491088411241,2,37,6,-1,-8,-9,-70,-35,18
1491088411241,2,-13,-18,-10,30,15,43,3,0
1491088411241,3,-4,-4,7,1,5,4,14,20
1491088411241,3,-38,8,-8,28,-14,-36,-42,-57
1491088411242,0,-8,1,19,4,-9,25,22,-18
1491088411242,0,9,-7,-19,-35,-35,-50,-96,-13
1491088411277,1,-3,13,8,-9,-1,-5,-33,8
1491088411277,1,-18,-16,-13,4,-5,7,55,17
1491088411278,2,-4,-13,-17,-4,29,93,76,23
1491088411278,2,11,17,42,22,35,-48,-128,-51
1491088411278,3,-12,-11,-39,-34,-79,1,127,56
1491088411278,3,24,11,32,54,6,0,-41,3
1491088411279,0,11,-30,-20,-43,33,67,41,44
1491088411279,0,-22,-15,-7,-12,-19,-21,0,-19
1491088411315,1,-3,8,7,31,63,5,-60,-25
1491088411315,1,-19,32,21,-21,-58,-84,-26,-29
1491088411316,2,21,-1,-11,15,-10,15,-9,23
1491088411316,2,2,-7,-42,-19,3,6,-24,-18
1491088411317,3,18,-16,32,-1,9,-1,62,6
1491088411317,3,-1,0,-8,1,4,-3,-36,-17
1491088411318,0,-27,24,14,-69,-38,-13,-66,-25
1491088411318,0,5,3,5,66,-2,-43,-12,10
1491088411352,1,14,-25,-29,-15,9,40,35,9
1491088411352,1,-15,-10,-3,25,15,-30,-33,-7
1491088411353,2,2,10,-17,-26,-15,-13,-35,-19
1491088411353,2,-2,19,6,-9,-3,-3,-38,10
1491088411354,3,-2,3,1,-13,-38,-36,58,36
1491088411354,3,1,-13,2,13,55,78,102,2
