1491090732189,0,95,-46,-102,-88,82,17,-112,61
1491090732189,0,-104,-36,55,110,-87,-98,-12,-105
1491090732190,1,-103,22,42,118,-60,-30,-42,-103
1491090732190,1,-101,20,60,127,90,-48,23,-58
1491090732192,2,-18,68,57,60,-57,40,59,-24
1491090732192,2,22,2,-42,-62,120,37,68,33
1491090732237,3,45,-16,-13,-23,-85,-29,-39,42
1491090732237,3,-38,17,-22,-32,18,70,57,31
1491090732239,0,77,-8,24,-2,-51,-71,-54,28
1491090732239,0,-37,14,-9,-69,-35,63,-90,-1
1491090732239,1,12,1,-10,-58,37,-31,-58,9
1491090732239,1,41,-36,-27,-53,-99,-29,32,13
1491090732240,2,-50,19,45,120,101,93,62,24
1491090732240,2,-56,6,6,-17,-5,-59,68,-4
1491090732286,3,50,-2,-26,-93,-48,-62,48,17
1491090732286,3,17,-35,-38,-51,-101,-33,-19,-41
1491090732287,0,-10,-110,-38,-76,-71,-30,42,15
1491090732287,0,-29,30,41,125,100,10,14,1
1491090732287,1,-34,7,17,-59,-39,127,-27,1
1491090732287,1,-15,22,-22,-36,-76,-9,82,1
1491090732288,2,-47,-5,3,77,55,-86,-19,-55
1491090732288,2,-12,53,6,60,41,46,14,-19
1491090732335,3,-59,8,-2,-19,-33,-12,-4,1
1491090732335,3,28,6,4,-80,-45,-77,-49,-48
1491090732336,0,-16,-27,-30,-53,-59,-36,-30,-48
1491090732336,0,-3,-24,-22,-21,-56,87,63,8
1491090732336,2,-55,30,5,-31,-82,9,-97,-51
1491090732336,2,59,-11,-10,-2,9,-128,-62,-1
1491090732337,3,-45,-25,-22,-48,-108,101,100,7
1491090732337,3,-25,-37,-23,-18,61,-46,28,-23
1491090732383,0,59,20,20,62,16,-104,-82,9
1491090732383,0,4,3,4,-4,-28,111,7,44
1491090732384,1,18,7,4,58,107,-16,-29,37
1491090732384,1,-59,42,48,67,22,52,-104,33
1491090732385,3,28,-15,-18,64,43,-22,-24,14
1491090732385,3,17,2,22,48,41,127,-73,-45
1491090732386,0,-59,66,50,101,98,1,103,70
1491090732386,0,46,-30,-17,-88,-65,63,47,-10
1491090732432,1,19,-22,-20,-3,15,43,-92,-17
1491090732432,1,42,-3,8,43,9,-80,-47,25
1491090732433,2,-85,29,38,105,111,78,103,-27
1491090732433,2,-32,10,6,-49,3,-63,-118,-12
1491090732434,0,22,28,-2,-56,-88,51,-58,-21
1491090732434,0,-33,10,11,56,105,120,67,25
1491090732434,1,27,42,49,54,54,98,-58,31
1491090732434,1,-10,-10,17,-16,-77,-101,-80,6
1491090732481,2,23,-50,-36,-99,72,66,110,-22
1491090732481,2,82,6,-15,-38,-85,-71,-1,-17
1491090732482,3,-37,2,13,67,-16,12,119,-5
1491090732482,3,39,17,13,-30,9,16,-33,7
1491090732482,0,-56,-8,-13,-13,-60,31,40,1
1491090732482,0,-25,-5,10,65,51,62,-28,-8
1491090732530,1,64,-3,4,5,35,-26,-55,3
1491090732530,1,-50,-9,11,59,125,-51,54,-2
1491090732530,2,-104,2,8,-29,-121,69,60,-8
1491090732530,2,90,-8,-16,-98,30,-83,-114,7
1491090732531,3,-34,-6,-12,106,-39,39,71,0
1491090732531,3,-6,-30,-21,-15,46,124,8,-7
1491090732532,1,11,-4,8,-72,-1,-113,-30,-23
1491090732532,1,-92,-12,-21,-16,-39,54,81,24
1491090732578,2,6,-20,-15,-56,-114,-113,-68,-49
1491090732578,2,-26,3,15,49,124,127,50,15
1491090732580,3,1,-24,-14,-43,-42,-67,64,-29
